Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,1815,2610162044.000000000000000,6788,6788_114.2927356_30.59639078,1,0,8,23
1,1816,2610161618.000000000000000,11830,11830_114.2916075_30.58955837,1,0,8,19
1,1817,2610161616.000000000000000,16163,16163_114.2977611_30.60753337,4,30,91,25
1,1818,2610160442.000000000000000,11909,11909_114.2866293_30.62131654,8,40,118,19
1,1819,2610160432.000000000000000,14788,14788_114.2851446_30.62410931,8,40,118,18
1,1820,2610160244.000000000000000,22226,22226_114.3034766_30.60718234,2,31,104,25
1,1821,2610315958.000000000000000,19545,19545_114.3077292_30.63290922,5,30,91,18
1,1822,2610164422.000000000000000,15351,15351_114.3071103_30.63378861,5,30,91,18
1,1823,2610009268.000000000000000,11664,11664_114.2998495_30.6328919,5,30,91,18
1,1824,2610161590.000000000000000,19223,19223_114.3283174_30.65410502,9,10,44,18
1,1825,2610161560.000000000000000,17767,17767_114.2966885_30.59070317,1,0,8,22
1,1826,2610161558.000000000000000,11527,11527_114.298912_30.59401118,1,0,8,25
1,1827,2610157370.000000000000000,23843,23843_114.2961861_30.58989288,1,0,8,21
1,1828,2610155748.000000000000000,16305,16305_114.3180904_30.6512691,14,10,44,18
1,1829,2610153990.000000000000000,13252,13252_114.3283338_30.65539003,9,10,44,18
1,1830,2610153668.000000000000000,17268,17268_114.33135_30.64670726,9,10,44,22
1,1831,2610153216.000000000000000,12340,12340_114.3219632_30.66924435,14,10,44,16
1,1832,2610152938.000000000000000,17794,17794_114.2934918_30.58575394,1,0,8,21
1,1833,2611281706.000000000000000,13375,13375_114.3197169_30.67378091,14,10,44,16
1,1834,2610933228.000000000000000,12880,12880_114.3168408_30.66591731,14,10,44,17
1,1835,2610882190.000000000000000,17106,17106_114.2745852_30.6206924,8,40,118,17
1,1836,2610867642.000000000000000,14150,14150_114.2841377_30.58689894,1,0,8,18
1,1837,2610867318.000000000000000,18467,18467_114.338894_30.65969919,9,10,44,17
1,1838,2610806366.000000000000000,17082,17082_114.3248305_30.64803892,14,10,44,20
1,1839,2610803020.000000000000000,15743,15743_114.2715989_30.59261693,3,0,8,19
1,1840,2610887386.000000000000000,10904,10904_114.2710369_30.62580807,8,40,118,18
1,1841,2610882184.000000000000000,26621,26621_114.3046072_30.60663307,2,31,104,25
1,1842,2610866950.000000000000000,23158,23158_114.3083974_30.62292005,5,30,91,25
1,1843,2610803606.000000000000000,13501,13501_114.3197137_30.65257879,14,10,44,18
1,1844,2610652632.000000000000000,15749,15749_114.2822783_30.59956845,3,0,8,19
1,1845,2610648438.000000000000000,17373,17373_114.2828905_30.60270582,3,0,8,19
1,1846,2610648196.000000000000000,28262,28262_114.320318_30.63635901,7,11,56,25
1,1847,2610619160.000000000000000,16522,16522_114.2910886_30.59079287,1,0,8,20
1,1848,2610073764.000000000000000,17663,17663_114.2972482_30.59529097,1,0,8,22
1,1849,2610009321.000000000000000,17543,17543_114.2893725_30.58542825,1,0,8,19
1,1850,2610161748.000000000000000,11758,11758_114.3119642_30.63136919,5,30,91,21
1,1851,2610154494.000000000000000,28074,28074_114.2994045_30.59720857,1,0,8,25
1,1852,2610922912.000000000000000,21528,21528_114.3077292_30.63290922,5,30,91,18
1,1853,2610867182.000000000000000,21997,21997_114.3109776_30.63335613,5,30,91,21
1,1854,2610866982.000000000000000,19518,19518_114.3011848_30.632619,5,30,91,18
1,1855,2610837980.000000000000000,18688,18688_114.2925329_30.64187714,14,20,70,18
1,1856,2610638510.000000000000000,37650,37650_114.3033535_30.60798602,2,31,104,25
1,1857,2610635890.000000000000000,18434,18434_114.3114442_30.63131647,5,30,91,21
1,1858,2610627762.000000000000000,13790,13790_114.2994089_30.62578178,5,30,91,18
1,1859,2611252948.000000000000000,16600,16600_114.3011848_30.632619,5,30,91,18
1,1860,2610161482.000000000000000,15048,15048_114.2824152_30.59213193,3,0,8,19
1,1861,2610157478.000000000000000,16250,16250_114.2806967_30.60033405,3,0,8,20
1,1862,2610156842.000000000000000,19566,19566_114.3004496_30.62039701,5,30,91,20
1,1863,2610153462.000000000000000,35485,35485_114.291842_30.58089629,1,0,8,20
1,1864,2610934918.000000000000000,11835,11835_114.3358622_30.66377106,9,10,44,16
1,1865,2610869840.000000000000000,16852,16852_114.3003953_30.62173751,5,30,91,20
1,1866,2610867716.000000000000000,18206,18206_114.2889953_30.62188806,8,40,118,19
1,1867,2610865560.000000000000000,32587,32587_114.2814905_30.59714189,3,0,8,19
1,1868,2610806230.000000000000000,28108,28108_114.2832403_30.60965856,4,40,118,21
1,1869,2610806182.000000000000000,20543,20543_114.2798839_30.61462109,8,40,118,20
1,1870,2610803660.000000000000000,14161,14161_114.287627_30.59694227,1,0,8,20
1,1871,2610746704.000000000000000,15850,15850_114.2871781_30.60402308,4,0,8,20
1,1872,2610693658.000000000000000,16900,16900_114.2711101_30.59556944,3,0,8,19
1,1873,2610649746.000000000000000,17273,17273_114.2823007_30.59255975,3,0,8,19
1,1874,2610640874.000000000000000,14728,14728_114.2810476_30.59911783,3,0,8,19
1,1875,2610630416.000000000000000,15767,15767_114.2811626_30.60509467,3,0,8,19
1,1876,2610626366.000000000000000,10606,10606_114.282455_30.59783934,3,0,8,19
1,1877,2610604256.000000000000000,15185,15185_114.2808538_30.60263067,3,0,8,19
1,1878,2610160318.000000000000000,10431,10431_114.2718657_30.62310848,8,40,118,17
1,1879,2610160316.000000000000000,12990,12990_114.2863975_30.6291046,5,40,118,18
1,1880,2610600344.000000000000000,15130,15130_114.2806638_30.60260769,3,0,8,20
1,1881,2611200504.000000000000000,20013,20013_114.3040966_30.65644831,14,10,44,18
1,1882,2611189182.000000000000000,14505,14505_114.2820193_30.62535281,8,40,118,18
1,1883,2611182564.000000000000000,14551,14551_114.3356775_30.6625403,9,10,44,16
1,1884,2610895070.000000000000000,12230,12230_114.3258859_30.6567749,14,10,44,17
1,1885,2610384146.000000000000000,12593,12593_114.3124304_30.63377722,5,30,91,21
1,1886,2610141982.000000000000000,17866,17866_114.3109014_30.63133448,5,30,91,21
1,1887,2610074026.000000000000000,16774,16774_114.2920137_30.63586508,14,20,70,18
1,1888,2700060343.000000000000000,23787,23787_114.2741994_30.5961774,3,0,8,19
1,1889,2700060359.000000000000000,20465,20465_114.290467_30.60282127,4,0,8,20
1,1890,2700060456.000000000000000,14318,14318_114.2852183_30.63876521,14,20,70,19
1,1891,2610020062.000000000000000,18442,18442_114.2762187_30.59674546,3,0,8,20
1,1892,2610019927.000000000000000,11691,11691_114.3064924_30.62822752,5,30,91,21
1,1893,2610009284.000000000000000,14367,14367_114.295492_30.62158253,5,30,91,20
1,1894,2610009266.000000000000000,23649,23649_114.2909752_30.58981861,1,0,8,19
1,1895,2610009168.000000000000000,19064,19064_114.2863767_30.613877,4,40,118,21
1,1896,2610156442.000000000000000,62499,62499_114.2914661_30.58541015,1,0,8,19
1,1897,2610161496.000000000000000,11685,11685_114.3019884_30.62493699,5,30,91,18
1,1898,2610651738.000000000000000,17788,17788_114.2888883_30.60567763,4,0,8,20
1,1899,2610650698.000000000000000,22925,22925_114.2840705_30.61609874,8,40,118,22
1,1900,2610650654.000000000000000,14585,14585_114.2960102_30.62175833,5,30,91,20
1,1901,2610648848.000000000000000,21294,21294_114.3009552_30.61774739,5,30,91,20
1,1902,2610648720.000000000000000,13047,13047_114.2857175_30.58928945,1,0,8,18
1,1903,2610646596.000000000000000,23494,23494_114.2765823_30.62076984,8,40,118,18
1,1904,2610642268.000000000000000,14282,14282_114.2810039_30.58959985,1,0,8,18
1,1905,2610641844.000000000000000,16475,16475_114.2798702_30.60573072,3,0,8,20
1,1906,2610639616.000000000000000,23136,23136_114.2849013_30.61382147,4,40,118,22
1,1907,2610639568.000000000000000,24512,24512_114.2840893_30.61218553,4,40,118,22
1,1908,2610635922.000000000000000,21329,21329_114.2849013_30.61382147,4,40,118,22
1,1909,2610630110.000000000000000,21447,21447_114.2908943_30.63551857,14,20,70,18
1,1910,2610624264.000000000000000,20270,20270_114.2838063_30.61388353,8,40,118,22
1,1911,2610620524.000000000000000,18854,18854_114.2879494_30.58552559,1,0,8,19
1,1912,2610620096.000000000000000,15907,15907_114.2807516_30.59872587,3,0,8,20
1,1913,2610616898.000000000000000,13387,13387_114.2815206_30.60439686,3,0,8,19
1,1914,2610612638.000000000000000,15617,15617_114.2733342_30.59581758,3,0,8,19
1,1915,2610610468.000000000000000,29477,29477_114.2830115_30.61043426,4,40,118,21
1,1916,2610608486.000000000000000,13146,13146_114.3099609_30.63432294,5,30,91,20
1,1917,2610608484.000000000000000,21029,21029_114.3087114_30.62182148,5,30,91,25
1,1918,2610955610.000000000000000,12377,12377_114.3379235_30.66013542,9,10,44,17
1,1919,2610902470.000000000000000,14894,14894_114.2860431_30.62215751,8,40,118,19
1,1920,2610889862.000000000000000,22475,22475_114.2860261_30.61467925,4,40,118,22
1,1921,2610889118.000000000000000,20931,20931_114.2884368_30.6157364,4,40,118,21
1,1922,2610886880.000000000000000,36146,36146_114.2970991_30.62384178,5,30,91,18
1,1923,2610886448.000000000000000,17961,17961_114.2855167_30.61451772,4,40,118,22
1,1924,2610868188.000000000000000,9388,9388_114.2882987_30.63447353,14,20,70,18
1,1925,2610866114.000000000000000,21707,21707_114.2830897_30.60834965,4,40,118,21
1,1926,2610806426.000000000000000,13043,13043_114.3236547_30.66930632,14,10,44,16
1,1927,2610806238.000000000000000,18957,18957_114.2751896_30.61493853,8,40,118,18
1,1928,2610805402.000000000000000,19581,19581_114.2797315_30.62651837,8,40,118,18
1,1929,2610803652.000000000000000,17976,17976_114.2876827_30.60178406,4,0,8,20
1,1930,2610803604.000000000000000,26923,26923_114.2873547_30.58720025,1,0,8,19
1,1931,2610771622.000000000000000,16606,16606_114.3009552_30.61774739,5,30,91,20
1,1932,2610750622.000000000000000,17638,17638_114.2858339_30.63346511,14,20,70,18
1,1933,2610745992.000000000000000,12443,12443_114.2869444_30.63381682,14,20,70,18
1,1934,2610665954.000000000000000,12799,12799_114.3130804_30.63441663,5,30,91,20
1,1935,2610663268.000000000000000,11906,11906_114.2822814_30.61933899,8,40,118,19
1,1936,2610662542.000000000000000,25781,25781_114.2822281_30.61087121,4,40,118,21
1,1937,2610658022.000000000000000,10712,10712_114.2757031_30.6184627,8,40,118,18
1,1938,2610009294.000000000000000,8481,8481_114.284778_30.60788488,4,40,118,21
1,1939,2610009283.000000000000000,13362,13362_114.2900777_30.59685042,1,0,8,20
1,1940,2610163850.000000000000000,17842,17842_114.2896762_30.63481976,14,20,70,18
1,1941,2610161762.000000000000000,15779,15779_114.2880529_30.60411122,4,0,8,20
1,1942,2610161414.000000000000000,12028,12028_114.2873287_30.6221534,8,40,118,19
1,1943,2610161394.000000000000000,17882,17882_114.2851138_30.60678177,4,0,8,21
1,1944,2610161332.000000000000000,11968,11968_114.286867_30.58820034,1,0,8,19
1,1945,2610161326.000000000000000,27142,27142_114.2893657_30.61529378,4,40,118,21
1,1946,2610160136.000000000000000,15473,15473_114.2917261_30.593003,1,0,8,20
1,1947,2610160134.000000000000000,11002,11002_114.2932354_30.59168058,1,0,8,22
1,1948,2610159068.000000000000000,29784,29784_114.2887177_30.61651143,4,40,118,21
1,1949,2610157792.000000000000000,28493,28493_114.2840752_30.61105126,4,40,118,21
1,1950,2610157752.000000000000000,15046,15046_114.3008814_30.62590683,5,30,91,18
1,1951,2610155126.000000000000000,16820,16820_114.3029299_30.60435904,2,31,104,25
1,1952,2610155014.000000000000000,11886,11886_114.324632_30.66662478,14,10,44,17
1,1953,2610153444.000000000000000,12504,12504_114.3236612_30.66795032,14,10,44,16
1,1954,2610152942.000000000000000,30885,30885_114.2953809_30.59503614,1,0,8,22
1,1955,2611229380.000000000000000,11049,11049_114.2766518_30.61923051,8,40,118,18
1,1956,2611210154.000000000000000,17142,17142_114.2879449_30.59849917,3,0,8,20
1,1957,2610609328.000000000000000,15129,15129_114.2770803_30.6006512,3,0,8,20
1,1958,2610606716.000000000000000,33384,33384_114.2809233_30.60156398,3,0,8,19
1,1959,2610604262.000000000000000,22779,22779_114.3252638_30.6425481,9,10,44,23
1,1960,2610603282.000000000000000,20847,20847_114.2842378_30.58527175,1,0,8,18
1,1961,2610603142.000000000000000,13711,13711_114.287816_30.59050223,1,0,8,20
1,1962,2610515942.000000000000000,11468,11468_114.2762941_30.62021314,8,40,118,18
1,1963,2610515912.000000000000000,24339,24339_114.2791556_30.61348045,8,40,118,20
1,1964,2611030872.000000000000000,16046,16046_114.2700273_30.62588323,8,40,118,18
1,1965,2610999250.000000000000000,28870,28870_114.285934_30.59365987,1,0,8,19
1,1966,2610616906.000000000000000,9849,9849_114.3382884_30.66613504,9,10,44,16
1,1967,2610330464.000000000000000,21127,21127_114.2868114_30.59844002,3,0,8,20
1,1968,2610137342.000000000000000,14471,14471_114.2915008_30.65834635,14,20,70,19
1,1969,2610079840.000000000000000,29895,29895_114.3024413_30.60442836,2,31,104,24
1,1970,2700060258.000000000000000,13406,13406_114.2888439_30.58974028,1,0,8,19
1,1971,2700060268.000000000000000,18417,18417_114.2857462_30.5912073,1,0,8,19
1,1972,2700060450.000000000000000,17722,17722_114.2841634_30.59968966,3,0,8,19
1,1973,2700060245.000000000000000,19326,19326_114.284056_30.64224392,14,20,70,19
1,1974,2610019916.000000000000000,16825,16825_114.3288598_30.65299416,9,10,44,18
1,1975,2610009304.000000000000000,21744,21744_114.2934762_30.61690984,4,30,91,21
1,1976,2610009302.000000000000000,14940,14940_114.3128919_30.62408106,7,31,104,25
1,1977,2610867124.000000000000000,20619,20619_114.2765294_30.62037835,8,40,118,18
1,1978,2610865258.000000000000000,21954,21954_114.2931412_30.61671177,4,30,91,21
1,1979,2610805386.000000000000000,12566,12566_114.2854928_30.59373512,1,0,8,19
1,1980,2610775222.000000000000000,29532,29532_114.2811486_30.59705072,3,0,8,19
1,1981,2610656308.000000000000000,10943,10943_114.2824502_30.60221383,3,0,8,19
1,1982,2610652628.000000000000000,13447,13447_114.2880527_30.58956736,1,0,8,19
1,1983,2610652624.000000000000000,19529,19529_114.3140371_30.62920514,5,30,91,25
1,1984,2610649258.000000000000000,17476,17476_114.2908425_30.60757964,4,0,8,21
1,1985,2610648850.000000000000000,8605,8605_114.2854385_30.58629663,1,0,8,18
1,1986,2610646594.000000000000000,16407,16407_114.2891356_30.61728497,4,40,118,21
1,1987,2610646574.000000000000000,12134,12134_114.2857883_30.58631231,1,0,8,18
1,1988,2610631600.000000000000000,11952,11952_114.2855118_30.58970554,1,0,8,18
1,1989,2610630404.000000000000000,17520,17520_114.293878_30.58871405,1,0,8,21
1,1990,2610629586.000000000000000,24018,24018_114.2730865_30.59300603,3,0,8,19
1,1991,2610627950.000000000000000,21492,21492_114.2992475_30.60127333,2,0,8,24
1,1992,2610625120.000000000000000,23023,23023_114.2733676_30.60015645,3,0,8,19
1,1993,2610620500.000000000000000,21542,21542_114.2782077_30.58989574,3,0,8,18
1,1994,2610620074.000000000000000,16495,16495_114.2883222_30.60845257,4,40,118,21
1,1995,2610616938.000000000000000,26211,26211_114.2849408_30.60501929,3,0,8,19
1,1996,2610613748.000000000000000,27842,27842_114.3004341_30.59755233,1,0,8,25
1,1997,2610161238.000000000000000,11295,11295_114.2898896_30.59466357,1,0,8,20
1,1998,2610161230.000000000000000,15420,15420_114.299389_30.62053002,5,30,91,20
1,1999,2610160284.000000000000000,12881,12881_114.2760203_30.62087851,8,40,118,18
1,2000,2610160002.000000000000000,13108,13108_114.2764222_30.59058743,3,0,8,19
1,2001,2610159990.000000000000000,13775,13775_114.2712496_30.59273528,3,0,8,19
1,2002,2610157908.000000000000000,14918,14918_114.2797719_30.59075496,3,0,8,19
1,2003,2610153578.000000000000000,17336,17336_114.28506_30.60035592,3,0,8,19
1,2004,2610153222.000000000000000,16286,16286_114.2863594_30.58542374,1,0,8,19
1,2005,2610152950.000000000000000,11720,11720_114.281469_30.58771362,1,0,8,18
1,2006,2611276312.000000000000000,16158,16158_114.2903903_30.61891649,4,40,118,19
1,2007,2611262182.000000000000000,18072,18072_114.2974584_30.60536755,2,30,91,24
1,2008,2611261918.000000000000000,19664,19664_114.293878_30.58871405,1,0,8,21
1,2009,2611235932.000000000000000,10817,10817_114.2747089_30.61778715,8,40,118,17
1,2010,2610924110.000000000000000,36035,36035_114.2979756_30.60664028,2,31,104,25
1,2011,2610914318.000000000000000,17641,17641_114.3037726_30.63213032,5,30,91,18
1,2012,2610885832.000000000000000,16685,16685_114.2928024_30.60503874,4,0,8,22
1,2013,2610883716.000000000000000,24093,24093_114.2883488_30.59027968,1,0,8,20
1,2014,2610867498.000000000000000,21200,21200_114.2934641_30.61341394,4,30,91,21
1,2015,2610009543.000000000000000,16250,16250_114.2714899_30.59540203,3,0,8,19
1,2016,2610009298.000000000000000,12848,12848_114.3171423_30.63507893,5,10,44,22
1,2017,2610157974.000000000000000,17359,17359_114.2981145_30.59820137,1,0,8,25
1,2018,2610155934.000000000000000,18839,18839_114.2968847_30.62556026,5,30,91,18
1,2019,2610153632.000000000000000,27238,27238_114.297049_30.59624868,1,0,8,23
1,2020,2611210374.000000000000000,12753,12753_114.2877733_30.60234107,4,0,8,20
1,2021,2610938954.000000000000000,22832,22832_114.2942985_30.58691593,1,0,8,21
1,2022,2610905948.000000000000000,26404,26404_114.285568_30.60875772,4,40,118,21
1,2023,2610880888.000000000000000,22104,22104_114.2855756_30.60877493,4,40,118,21
1,2024,2610806254.000000000000000,13043,13043_114.297259_30.6242605,5,30,91,18
1,2025,2610806244.000000000000000,12936,12936_114.280846_30.61802079,8,40,118,19
1,2026,2610671704.000000000000000,25411,25411_114.286093_30.60850189,4,40,118,21
1,2027,2610319264.000000000000000,18239,18239_114.3008756_30.6223916,5,30,91,20
1,2028,2610181302.000000000000000,17000,17000_114.2885064_30.58324421,1,0,8,20
1,2029,2610009519.000000000000000,14166,14166_114.2851051_30.6008423,3,0,8,19
1,2030,2610161708.000000000000000,14855,14855_114.278704_30.60226516,3,0,8,20
1,2031,2610161294.000000000000000,18050,18050_114.3062651_30.62396385,5,30,91,21
1,2032,2610161292.000000000000000,15565,15565_114.2874818_30.62076449,8,40,118,19
1,2033,2610161246.000000000000000,12342,12342_114.2820615_30.58804352,1,0,8,18
1,2034,2610859042.000000000000000,19657,19657_114.294486_30.60509073,4,0,8,22
1,2035,2610803670.000000000000000,26337,26337_114.2856651_30.60333551,3,0,8,19
1,2036,2610792514.000000000000000,13321,13321_114.2849322_30.60592463,4,0,8,19
1,2037,2610775698.000000000000000,13597,13597_114.29501_30.62479581,5,30,91,18
1,2038,2610653928.000000000000000,18707,18707_114.2730355_30.62201711,8,40,118,17
1,2039,2610650326.000000000000000,15580,15580_114.284319_30.6189543,8,40,118,19
1,2040,2610649744.000000000000000,15089,15089_114.2969069_30.62716535,5,30,91,18
1,2041,2610648734.000000000000000,26924,26924_114.302335_30.60392421,2,31,104,24
1,2042,2610648732.000000000000000,22386,22386_114.2926108_30.59166922,1,0,8,22
1,2043,2610648430.000000000000000,18338,18338_114.2947231_30.60429357,4,0,8,22
1,2044,2610648132.000000000000000,14127,14127_114.3037043_30.62970976,5,30,91,18
1,2045,2610647330.000000000000000,21340,21340_114.2952791_30.58990306,1,0,8,21
1,2046,2610646566.000000000000000,18163,18163_114.2975301_30.60265298,2,0,8,24
1,2047,2610642586.000000000000000,20379,20379_114.2929628_30.60460604,4,0,8,22
1,2048,2610630202.000000000000000,17721,17721_114.2903696_30.65317643,14,20,70,19
1,2049,2610614110.000000000000000,17777,17777_114.2858334_30.60242359,3,0,8,19
1,2050,2610608594.000000000000000,15351,15351_114.291546_30.59023501,1,0,8,20
1,2051,2610154698.000000000000000,14534,14534_114.3081036_30.63478407,5,30,91,18
1,2052,2610738458.000000000000000,14688,14688_114.2907831_30.65606255,14,20,70,19
1,2053,2610631152.000000000000000,15296,15296_114.2935856_30.61376077,4,30,91,21
1,2054,2610009316.000000000000000,13501,13501_114.2805251_30.60433694,3,0,8,20
1,2055,2610805614.000000000000000,13669,13669_114.2865312_30.62022559,8,40,118,19
1,2056,2610798348.000000000000000,21794,21794_114.2857141_30.58373828,1,0,8,20
1,2057,2610639602.000000000000000,15692,15692_114.2907213_30.58330051,1,0,8,20
1,2058,2610627756.000000000000000,15581,15581_114.2829583_30.58825199,1,0,8,18
1,2059,2610641828.000000000000000,13745,13745_114.2864986_30.59186009,1,0,8,20
1,2060,2610158124.000000000000000,13112,13112_114.2874802_30.59903256,3,0,8,20
1,2061,2610152898.000000000000000,23814,23814_114.2802638_30.62545673,8,40,118,18
1,2062,2610867162.000000000000000,13480,13480_114.2874496_30.59926495,3,0,8,20
1,2063,2610610492.000000000000000,33053,33053_114.2938053_30.58400558,1,0,8,23
1,2064,2610515944.000000000000000,17058,17058_114.2882029_30.59919224,3,0,8,20
1,2065,2611210874.000000000000000,17192,17192_114.3214226_30.6552974,14,10,44,18
1,2066,2610201184.000000000000000,14001,14001_114.3290762_30.66388485,14,10,44,17
1,2067,2700060293.000000000000000,35155,35155_114.2856283_30.60929374,4,40,118,21
1,2068,2610161208.000000000000000,22854,22854_114.2973739_30.59150862,1,0,8,22
1,2069,2610161206.000000000000000,28667,28667_114.2974271_30.59173522,1,0,8,25
1,2070,2611235896.000000000000000,11874,11874_114.2878223_30.59187282,1,0,8,20
1,2071,2610866748.000000000000000,11574,11574_114.2936824_30.62939416,5,30,91,18
1,2072,2610865682.000000000000000,24334,24334_114.313119_30.63061815,5,30,91,21
1,2073,2700060154.000000000000000,20003,20003_114.2939627_30.59581258,1,0,8,23
1,2074,2610161046.000000000000000,12430,12430_114.2861583_30.59745642,3,0,8,19
1,2075,2610160762.000000000000000,10954,10954_114.3227365_30.66960289,14,10,44,16
1,2076,2611235780.000000000000000,22564,22564_114.287866_30.60115782,4,0,8,20
1,2077,2610889414.000000000000000,20337,20337_114.2869748_30.60210446,3,0,8,20
1,2078,2610659386.000000000000000,16205,16205_114.2841797_30.60568448,3,0,8,19
1,2079,2610650320.000000000000000,13804,13804_114.2928024_30.60503874,4,0,8,22
1,2080,2610646564.000000000000000,11954,11954_114.293943_30.58309039,1,0,8,23
1,2081,2610644982.000000000000000,19663,19663_114.2815184_30.59202793,3,0,8,19
1,2082,2610642286.000000000000000,12799,12799_114.2889056_30.59680289,1,0,8,20
1,2083,2610640870.000000000000000,12946,12946_114.2914357_30.58525189,1,0,8,19
1,2084,2610635902.000000000000000,22094,22094_114.2833475_30.63255605,14,20,70,18
1,2085,2610634124.000000000000000,12774,12774_114.2942375_30.60238065,2,0,8,22
1,2086,2610181704.000000000000000,15294,15294_114.2905385_30.64355084,14,20,70,18
1,2087,2610154210.000000000000000,15816,15816_114.2893592_30.58239901,1,0,8,20
1,2088,2610153100.000000000000000,24082,24082_114.2856696_30.6061356,4,0,8,19
1,2089,2610662162.000000000000000,29847,29847_114.2802253_30.61526726,8,40,118,20
1,2090,2610895284.000000000000000,15204,15204_114.3184707_30.67540078,14,10,44,16
1,2091,2610061760.000000000000000,14529,14529_114.2806391_30.60438772,3,0,8,20
1,2092,2700060172.000000000000000,20000,20000_114.2937487_30.60347722,4,0,8,22
1,2093,2610156096.000000000000000,20059,20059_114.234119_30.50287846,41,21,73,18
1,2094,2610806264.000000000000000,26635,26635_114.3221625_30.63720002,7,11,56,25
1,2095,2610806262.000000000000000,15826,15826_114.295492_30.62158253,5,30,91,20
1,2096,2610800318.000000000000000,16487,16487_114.2728361_30.5929107,3,0,8,19
1,2097,2610658984.000000000000000,21317,21317_114.2922298_30.61378572,4,40,118,21
1,2098,2610654588.000000000000000,14861,14861_114.3014268_30.61969942,5,30,91,20
1,2099,2610648102.000000000000000,24339,24339_114.2957783_30.60112127,1,0,8,22
1,2100,2610622672.000000000000000,13956,13956_114.2909269_30.5832685,1,0,8,20
1,2101,2611091614.000000000000000,12474,12474_114.3094802_30.66202739,14,10,44,17
1,2102,2610074028.000000000000000,17499,17499_114.2874573_30.6456907,14,20,70,18
1,2103,2610064943.000000000000000,24299,24299_114.3012122_30.60473805,2,31,104,24
1,2104,2700060311.000000000000000,17317,17317_114.2874602_30.59637914,1,0,8,20
1,2105,2700060175.000000000000000,16546,16546_114.2814008_30.58741745,1,0,8,18
1,2106,2700060367.000000000000000,16491,16491_114.2900217_30.58202542,1,0,8,20
1,2107,2700060086.000000000000000,17558,17558_114.2740893_30.59240727,3,0,8,19
1,2108,2610162896.000000000000000,24832,24832_114.2912858_30.59907158,1,0,8,20
1,2109,2610158260.000000000000000,14317,14317_114.291527_30.62892291,5,40,118,18
1,2110,2610922654.000000000000000,28847,28847_114.2943026_30.5910944,1,0,8,22
1,2111,2610800738.000000000000000,33494,33494_114.2855176_30.59918112,3,0,8,19
1,2112,2610643384.000000000000000,30151,30151_114.2820122_30.59223866,3,0,8,19
1,2113,2610154200.000000000000000,16636,16636_114.2820401_30.63280155,14,20,70,18
1,2114,2611208036.000000000000000,19570,19570_114.2056026_30.57450952,34,31,101,17
1,2115,2700060437.000000000000000,13147,13147_114.2928821_30.63735253,14,20,70,18
1,2116,2700060163.000000000000000,13531,13531_114.2697851_30.62430269,8,40,118,18
1,2117,2610009306.000000000000000,17189,17189_114.2811155_30.6139634,8,40,118,22
1,2118,2610009244.000000000000000,14807,14807_114.2780557_30.59768822,3,0,8,20
1,2119,2610009231.000000000000000,12112,12112_114.275814_30.59885381,3,0,8,20
1,2120,2610009188.000000000000000,25668,25668_114.2825804_30.59419786,3,0,8,19
1,2121,2610163906.000000000000000,13913,13913_114.2921925_30.58047523,1,0,8,23
1,2122,2610161796.000000000000000,15222,15222_114.2710574_30.59512446,3,0,8,19
1,2123,2610161020.000000000000000,23519,23519_114.299717_30.59750391,1,0,8,25
1,2124,2610161010.000000000000000,18473,18473_114.3054574_30.60445635,2,31,104,25
1,2125,2610161006.000000000000000,14909,14909_114.2912248_30.58150558,1,0,8,20
1,2126,2610153630.000000000000000,17021,17021_114.2918114_30.58113837,1,0,8,20
1,2127,2610153182.000000000000000,21832,21832_114.3232431_30.64233642,9,10,44,21
1,2128,2611177352.000000000000000,14127,14127_114.2855754_30.63221272,14,20,70,18
1,2129,2610935290.000000000000000,36631,36631_114.3047744_30.60745657,2,31,104,25
1,2130,2610931904.000000000000000,25497,25497_114.2880735_30.58177444,1,0,8,20
1,2131,2610882988.000000000000000,23970,23970_114.2922774_30.6045335,4,0,8,22
1,2132,2610825182.000000000000000,22008,22008_114.3029171_30.60213859,2,31,104,25
1,2133,2610810544.000000000000000,28890,28890_114.2940625_30.5951091,1,0,8,22
1,2134,2610153936.000000000000000,14173,14173_114.2153992_30.5141473,42,11,52,17
1,2135,2610669538.000000000000000,25753,25753_114.2841797_30.6056597,3,0,8,19
1,2136,2610661522.000000000000000,22711,22711_114.2719431_30.59752502,3,0,8,19
1,2137,2610659998.000000000000000,21926,21926_114.2714936_30.59903902,3,0,8,19
1,2138,2610653938.000000000000000,13171,13171_114.2854112_30.59156532,1,0,8,19
1,2139,2610652626.000000000000000,29272,29272_114.2720977_30.59487026,3,0,8,19
1,2140,2610646998.000000000000000,20309,20309_114.2826858_30.5952129,3,0,8,19
1,2141,2610644662.000000000000000,16678,16678_114.273506_30.59849258,3,0,8,19
1,2142,2610643640.000000000000000,16061,16061_114.2722639_30.59567344,3,0,8,19
1,2143,2610643222.000000000000000,24924,24924_114.2747198_30.59944448,3,0,8,19
1,2144,2610641838.000000000000000,18753,18753_114.2738284_30.59520167,3,0,8,19
1,2145,2610639952.000000000000000,27310,27310_114.2920154_30.5838113,1,0,8,23
1,2146,2610638466.000000000000000,29635,29635_114.2749433_30.596375,3,0,8,19
1,2147,2610638154.000000000000000,16688,16688_114.2756543_30.59902314,3,0,8,20
